      8.500000      0.1097286133      0.2087135342      0.3507127267      0.2087135342      0.1097286133      0.9875970218      0.0000000000
      8.600000      0.1080449320      0.2096694040      0.3521689417      0.2096694040      0.1080449320      0.9875976137      0.0000000000
      8.700000      0.1064090480      0.2106059782      0.3535681445      0.2106059782      0.1064090480      0.9875981969      0.0000000000
      8.800000      0.1048204170      0.2115231711      0.3549115955      0.2115231711      0.1048204170      0.9875987717      0.0000000000
      8.900000      0.1032784464      0.2124209269      0.3562005913      0.2124209269      0.1032784464      0.9875993380      0.0000000000
      9.000000      0.1017824989      0.2132992199      0.3574364586      0.2132992199      0.1017824989      0.9875998961      0.0000000000
      9.100000      0.1003318954      0.2141580536      0.3586205482      0.2141580536      0.1003318954      0.9876004462      0.0000000000
      9.200000      0.0989259194      0.2149974601      0.3597542293      0.2149974601      0.0989259194      0.9876009884      0.0000000000
      9.300000      0.0975638198      0.2158174996      0.3608388839      0.2158174996      0.0975638198      0.9876015228      0.0000000000
      9.400000      0.0962448147      0.2166182590      0.3618759023      0.2166182590      0.0962448147      0.9876020497      0.0000000000
      9.500000      0.0949680949      0.2173998508      0.3628666779      0.2173998508      0.0949680949      0.9876025691      0.0000000000
      9.600000      0.0937328270      0.2181624122      0.3638126029      0.2181624122      0.0937328270      0.9876030813      0.0000000000
      9.700000      0.0925381570      0.2189061039      0.3647150646      0.2189061039      0.0925381570      0.9876035864      0.0000000000
      9.800000      0.0913832132      0.2196311083      0.3655754416      0.2196311083      0.0913832132      0.9876040846      0.0000000000
      9.900000      0.0902671093      0.2203376285      0.3663951004      0.2203376285      0.0902671093      0.9876045760      0.0000000000
     10.000000      0.0891889473      0.2210258869      0.3671753924      0.2210258869      0.0891889473      0.9876050608      0.0000000000
     10.100000      0.0881478202      0.2216961236      0.3679176515      0.2216961236      0.0881478202      0.9876055391      0.0000000000
     10.200000      0.0871428147      0.2223485952      0.3686231912      0.2223485952      0.0871428147      0.9876060111      0.0000000000
     10.300000      0.0861730138      0.2229835730      0.3692933032      0.2229835730      0.0861730138      0.9876064769      0.0000000000
     10.400000      0.0852374987      0.2236013421      0.3699292551      0.2236013421      0.0852374987      0.9876069367      0.0000000000
     10.500000      0.0843353513      0.2242021996      0.3705322888      0.2242021996      0.0843353513      0.9876073906      0.0000000000
     10.600000      0.0834656562      0.2247864534      0.3711036197      0.2247864534      0.0834656562      0.9876078388      0.0000000000
     10.700000      0.0826275022      0.2253544209      0.3716444350      0.2253544209      0.0826275022      0.9876082813      0.0000000000
     10.800000      0.0818199848      0.2259064278      0.3721558932      0.2259064278      0.0818199848      0.9876087184      0.0000000000
     10.900000      0.0810422068      0.2264428067      0.3726391233      0.2264428067      0.0810422068      0.9876091501      0.0000000000
     11.000000      0.0802932803      0.2269638959      0.3730952241      0.2269638959      0.0802932803      0.9876095766      0.0000000000
     11.100000      0.0795723282      0.2274700387      0.3735252642      0.2274700387      0.0795723282      0.9876099980      0.0000000000
     11.200000      0.0788784848      0.2279615816      0.3739302815      0.2279615816      0.0788784848      0.9876104144      0.0000000000
     11.300000      0.0782108972      0.2284388742      0.3743112832      0.2284388742      0.0782108972      0.9876108259      0.0000000000
     11.400000      0.0775687262      0.2289022673      0.3746692457      0.2289022673      0.0775687262      0.9876112326      0.0000000000
     11.500000      0.0769511471      0.2293521127      0.3750051150      0.2293521127      0.0769511471      0.9876116347      0.0000000000
     11.600000      0.0763573506      0.2297887622      0.3753198066      0.2297887622      0.0763573506      0.9876120322      0.0000000000
     11.700000      0.0757865428      0.2302125667      0.3756142062      0.2302125667      0.0757865428      0.9876124252      0.0000000000
     11.800000      0.0752379467      0.2306238754      0.3758891695      0.2306238754      0.0752379467      0.9876128139      0.0000000000
     11.900000      0.0747108019      0.2310230356      0.3761455234      0.2310230356      0.0747108019      0.9876131983      0.0000000000
     12.000000      0.0742043650      0.2314103915      0.3763840656      0.2314103915      0.0742043650      0.9876135785      0.0000000000
     12.100000      0.0737179103      0.2317862841      0.3766055659      0.2317862841      0.0737179103      0.9876139547      0.0000000000
     12.200000      0.0732507297      0.2321510505      0.3768107664      0.2321510505      0.0732507297      0.9876143268      0.0000000000
     12.300000      0.0728021331      0.2325050232      0.3770003822      0.2325050232      0.0728021331      0.9876146949      0.0000000000
     12.400000      0.0723714482      0.2328485305      0.3771751019      0.2328485305      0.0723714482      0.9876150592      0.0000000000
     12.500000      0.0719580205      0.2331818951      0.3773355885      0.2331818951      0.0719580205      0.9876154197      0.0000000000
     12.600000      0.0715612138      0.2335054345      0.3774824798      0.2335054345      0.0715612138      0.9876157765      0.0000000000
     12.700000      0.0711804097      0.2338194604      0.3776163894      0.2338194604      0.0711804097      0.9876161296      0.0000000000
     12.800000      0.0708150075      0.2341242787      0.3777379068      0.2341242787      0.0708150075      0.9876164791      0.0000000000
     12.900000      0.0704644242      0.2344201890      0.3778475989      0.2344201890      0.0704644242      0.9876168252      0.0000000000
     13.000000      0.0701280944      0.2347074845      0.3779460099      0.2347074845      0.0701280944      0.9876171677      0.0000000000
     13.100000      0.0698054701      0.2349864521      0.3780336626      0.2349864521      0.0698054701      0.9876175069      0.0000000000
     13.200000      0.0694960201      0.2352573719      0.3781110587      0.2352573719      0.0694960201      0.9876178427      0.0000000000
     13.300000      0.0691992303      0.2355205175      0.3781786797      0.2355205175      0.0691992303      0.9876181752      0.0000000000
     13.400000      0.0689146030      0.2357761556      0.3782369873      0.2357761556      0.0689146030      0.9876185044      0.0000000000
     13.500000      0.0686416570      0.2360245461      0.3782864245      0.2360245461      0.0686416570      0.9876188305      0.0000000000
     13.600000      0.0683799268      0.2362659421      0.3783274157      0.2362659421      0.0683799268      0.9876191535      0.0000000000
     13.700000      0.0681289629      0.2365005899      0.3783603678      0.2365005899      0.0681289629      0.9876194733      0.0000000000
     13.800000      0.0678883309      0.2367287289      0.3783856706      0.2367287289      0.0678883309      0.9876197901      0.0000000000
     13.900000      0.0676576114      0.2369505918      0.3784036975      0.2369505918      0.0676576114      0.9876201039      0.0000000000
     14.000000      0.0674363998      0.2371664045      0.3784148060      0.2371664045      0.0674363998      0.9876204147      0.0000000000
     14.100000      0.0672243058      0.2373763863      0.3784193383      0.2373763863      0.0672243058      0.9876207226      0.0000000000
     14.200000      0.0670209530      0.2375807497      0.3784176221      0.2375807497      0.0670209530      0.9876210276      0.0000000000
     14.300000      0.0668259787      0.2377797008      0.3784099708      0.2377797008      0.0668259787      0.9876213298      0.0000000000
     14.400000      0.0666390332      0.2379734392      0.3783966842      0.2379734392      0.0666390332      0.9876216292      0.0000000000
     14.500000      0.0664597801      0.2381621582      0.3783780491      0.2381621582      0.0664597801      0.9876219257      0.0000000000
     14.600000      0.0662878952      0.2383460448      0.3783543398      0.2383460448      0.0662878952      0.9876222196      0.0000000000
     14.700000      0.0661230665      0.2385252797      0.3783258183      0.2385252797      0.0661230665      0.9876225108      0.0000000000
     14.800000      0.0659649940      0.2387000380      0.3782927352      0.2387000380      0.0659649940      0.9876227992      0.0000000000
     14.900000      0.0658133891      0.2388704884      0.3782553301      0.2388704884      0.0658133891      0.9876230851      0.0000000000
     15.000000      0.0656679743      0.2390367940      0.3782138316      0.2390367940      0.0656679743      0.9876233683      0.0000000000
     15.100000      0.0655284829      0.2391991125      0.3781684583      0.2391991125      0.0655284829      0.9876236489      0.0000000000
     15.200000      0.0653946585      0.2393575956      0.3781194189      0.2393575956      0.0653946585      0.9876239270      0.0000000000
     15.300000      0.0652662551      0.2395123898      0.3780669127      0.2395123898      0.0652662551      0.9876242026      0.0000000000
     15.400000      0.0651430363      0.2396636366      0.3780111301      0.2396636366      0.0651430363      0.9876244757      0.0000000000
     15.500000      0.0650247750      0.2398114718      0.3779522526      0.2398114718      0.0650247750      0.9876247463      0.0000000000
     15.600000      0.0649112537      0.2399560267      0.3778904536      0.2399560267      0.0649112537      0.9876250145      0.0000000000
     15.700000      0.0648022633      0.2400974275      0.3778258987      0.2400974275      0.0648022633      0.9876252803      0.0000000000
     15.800000      0.0646976033      0.2402357956      0.3777587457      0.2402357956      0.0646976033      0.9876255436      0.0000000000
     15.900000      0.0645970817      0.2403712480      0.3776891452      0.2403712480      0.0645970817      0.9876258046      0.0000000000
     16.000000      0.0645005143      0.2405038969      0.3776172410      0.2405038969      0.0645005143      0.9876260633      0.0000000000
     16.100000      0.0644077243      0.2406338505      0.3775431700      0.2406338505      0.0644077243      0.9876263197      0.0000000000
     16.200000      0.0643185428      0.2407612125      0.3774670631      0.2407612125      0.0643185428      0.9876265737      0.0000000000
     16.300000      0.0642328076      0.2408860827      0.3773890450      0.2408860827      0.0642328076      0.9876268255      0.0000000000
     16.400000      0.0641503636      0.2410085567      0.3773092344      0.2410085567      0.0641503636      0.9876270750      0.0000000000
     16.500000      0.0640710621      0.2411287266      0.3772277449      0.2411287266      0.0640710621      0.9876273223      0.0000000000
     16.600000      0.0639947610      0.2412466805      0.3771446844      0.2412466805      0.0639947610      0.9876275674      0.0000000000
     16.700000      0.0639213242      0.2413625029      0.3770601561      0.2413625029      0.0639213242      0.9876278103      0.0000000000
     16.800000      0.0638506215      0.2414762750      0.3769742581      0.2414762750      0.0638506215      0.9876280511      0.0000000000
     16.900000      0.0637825284      0.2415880743      0.3768870843      0.2415880743      0.0637825284      0.9876282897      0.0000000000
     17.000000      0.0637169257      0.2416979755      0.3767987238      0.2416979755      0.0637169257      0.9876285262      0.0000000000
     17.100000      0.0636536997      0.2418060497      0.3767092618      0.2418060497      0.0636536997      0.9876287605      0.0000000000
     17.200000      0.0635927415      0.2419123652      0.3766187794      0.2419123652      0.0635927415      0.9876289928      0.0000000000
     17.300000      0.0635339472      0.2420169872      0.3765273541      0.2420169872      0.0635339472      0.9876292230      0.0000000000
     17.400000      0.0634772175      0.2421199783      0.3764350596      0.2421199783      0.0634772175      0.9876294512      0.0000000000
     17.500000      0.0634224573      0.2422213982      0.3763419662      0.2422213982      0.0634224573      0.9876296773      0.0000000000
     17.600000      0.0633695763      0.2423213040      0.3762481410      0.2423213040      0.0633695763      0.9876299015      0.0000000000
     17.700000      0.0633184878      0.2424197501      0.3761536479      0.2424197501      0.0633184878      0.9876301236      0.0000000000
     17.800000      0.0632691093      0.2425167886      0.3760585479      0.2425167886      0.0632691093      0.9876303438      0.0000000000
     17.900000      0.0632213620      0.2426124694      0.3759628991      0.2426124694      0.0632213620      0.9876305620      0.0000000000
     18.000000      0.0631751708      0.2427068398      0.3758667571      0.2427068398      0.0631751708      0.9876307783      0.0000000000
     18.100000      0.0631304640      0.2427999450      0.3757701746      0.2427999450      0.0631304640      0.9876309926      0.0000000000
     18.200000      0.0630871732      0.2428918282      0.3756732022      0.2428918282      0.0630871732      0.9876312050      0.0000000000
     18.300000      0.0630452332      0.2429825306      0.3755758880      0.2429825306      0.0630452332      0.9876314156      0.0000000000
     18.400000      0.0630045819      0.2430720912      0.3754782780      0.2430720912      0.0630045819      0.9876316243      0.0000000000
     18.500000      0.0629651601      0.2431605474      0.3753804161      0.2431605474      0.0629651601      0.9876318311      0.0000000000
     18.600000      0.0629269113      0.2432479347      0.3752823441      0.2432479347      0.0629269113      0.9876320361      0.0000000000
     18.700000      0.0628897819      0.2433342867      0.3751841021      0.2433342867      0.0628897819      0.9876322392      0.0000000000
     18.800000      0.0628537206      0.2434196356      0.3750857281      0.2434196356      0.0628537206      0.9876324406      0.0000000000
     18.900000      0.0628186788      0.2435040120      0.3749872587      0.2435040120      0.0628186788      0.9876326402      0.0000000000
     19.000000      0.0627846099      0.2435874447      0.3748887287      0.2435874447      0.0627846099      0.9876328379      0.0000000000
     19.100000      0.0627514700      0.2436699612      0.3747901715      0.2436699612      0.0627514700      0.9876330340      0.0000000000
     19.200000      0.0627192169      0.2437515877      0.3746916189      0.2437515877      0.0627192169      0.9876332283      0.0000000000
     19.300000      0.0626878108      0.2438323490      0.3745931013      0.2438323490      0.0626878108      0.9876334208      0.0000000000
     19.400000      0.0626572136      0.2439122683      0.3744946478      0.2439122683      0.0626572136      0.9876336116      0.0000000000
     19.500000      0.0626273891      0.2439913681      0.3743962864      0.2439913681      0.0626273891      0.9876338008      0.0000000000
     19.600000      0.0625983031      0.2440696693      0.3742980435      0.2440696693      0.0625983031      0.9876339882      0.0000000000
     19.700000      0.0625699228      0.2441471918      0.3741999449      0.2441471918      0.0625699228      0.9876341740      0.0000000000
     19.800000      0.0625422172      0.2442239544      0.3741020149      0.2442239544      0.0625422172      0.9876343582      0.0000000000
     19.900000      0.0625151570      0.2442999750      0.3740042768      0.2442999750      0.0625151570      0.9876345406      0.0000000000
     20.000000      0.0624887139      0.2443752703      0.3739067532      0.2443752703      0.0624887139      0.9876347215      0.0000000000
     20.100000      0.0624628615      0.2444498561      0.3738094654      0.2444498561      0.0624628615      0.9876349008      0.0000000000
     20.200000      0.0624375746      0.2445237475      0.3737124342      0.2445237475      0.0624375746      0.9876350784      0.0000000000
     20.300000      0.0624128291      0.2445969586      0.3736156792      0.2445969586      0.0624128291      0.9876352545      0.0000000000
     20.400000      0.0623886023      0.2446695025      0.3735192193      0.2446695025      0.0623886023      0.9876354290      0.0000000000
     20.500000      0.0623648727      0.2447413919      0.3734230728      0.2447413919      0.0623648727      0.9876356019      0.0000000000
     20.600000      0.0623416198      0.2448126384      0.3733272570      0.2448126384      0.0623416198      0.9876357733      0.0000000000
     20.700000      0.0623188241      0.2448832531      0.3732317887      0.2448832531      0.0623188241      0.9876359432      0.0000000000
     20.800000      0.0622964674      0.2449532464      0.3731366840      0.2449532464      0.0622964674      0.9876361115      0.0000000000
     20.900000      0.0622745321      0.2450226279      0.3730419583      0.2450226279      0.0622745321      0.9876362784      0.0000000000
     21.000000      0.0622530017      0.2450914069      0.3729476264      0.2450914069      0.0622530017      0.9876364437      0.0000000000
     21.100000      0.0622318606      0.2451595919      0.3728537026      0.2451595919      0.0622318606      0.9876366076      0.0000000000
     21.200000      0.0622110939      0.2452271908      0.3727602005      0.2452271908      0.0622110939      0.9876367700      0.0000000000
     21.300000      0.0621906877      0.2452942112      0.3726671333      0.2452942112      0.0621906877      0.9876369309      0.0000000000
     21.400000      0.0621706285      0.2453606600      0.3725745136      0.2453606600      0.0621706285      0.9876370905      0.0000000000
     21.500000      0.0621509038      0.2454265437      0.3724823536      0.2454265437      0.0621509038      0.9876372485      0.0000000000
     21.600000      0.0621315016      0.2454918685      0.3723906649      0.2454918685      0.0621315016      0.9876374052      0.0000000000
     21.700000      0.0621124108      0.2455566400      0.3722994589      0.2455566400      0.0621124108      0.9876375605      0.0000000000
     21.800000      0.0620936206      0.2456208634      0.3722087462      0.2456208634      0.0620936206      0.9876377144      0.0000000000
     21.900000      0.0620751210      0.2456845438      0.3721185373      0.2456845438      0.0620751210      0.9876378669      0.0000000000
     22.000000      0.0620569024      0.2457476855      0.3720288422      0.2457476855      0.0620569024      0.9876380180      0.0000000000
     22.100000      0.0620389557      0.2458102930      0.3719396704      0.2458102930      0.0620389557      0.9876381678      0.0000000000
     22.200000      0.0620212725      0.2458723700      0.3718510312      0.2458723700      0.0620212725      0.9876383163      0.0000000000
     22.300000      0.0620038447      0.2459339202      0.3717629336      0.2459339202      0.0620038447      0.9876384634      0.0000000000
     22.400000      0.0619866647      0.2459949470      0.3716753859      0.2459949470      0.0619866647      0.9876386092      0.0000000000
     22.500000      0.0619697252      0.2460554534      0.3715883964      0.2460554534      0.0619697252      0.9876387536      0.0000000000
     22.600000      0.0619530196      0.2461154424      0.3715019729      0.2461154424      0.0619530196      0.9876388968      0.0000000000
     22.700000      0.0619365413      0.2461749166      0.3714161231      0.2461749166      0.0619365413      0.9876390388      0.0000000000
     22.800000      0.0619202842      0.2462338783      0.3713308542      0.2462338783      0.0619202842      0.9876391794      0.0000000000
     22.900000      0.0619042428      0.2462923300      0.3712461732      0.2462923300      0.0619042428      0.9876393188      0.0000000000
     23.000000      0.0618884115      0.2463502736      0.3711620867      0.2463502736      0.0618884115      0.9876394569      0.0000000000
     23.100000      0.0618727853      0.2464077110      0.3710786012      0.2464077110      0.0618727853      0.9876395938      0.0000000000
     23.200000      0.0618573593      0.2464646440      0.3709957227      0.2464646440      0.0618573593      0.9876397294      0.0000000000
     23.300000      0.0618421290      0.2465210743      0.3709134573      0.2465210743      0.0618421290      0.9876398639      0.0000000000
     23.400000      0.0618270901      0.2465770032      0.3708318104      0.2465770032      0.0618270901      0.9876399971      0.0000000000
     23.500000      0.0618122386      0.2466324322      0.3707507875      0.2466324322      0.0618122386      0.9876401291      0.0000000000
     23.600000      0.0617975706      0.2466873625      0.3706703937      0.2466873625      0.0617975706      0.9876402600      0.0000000000
     23.700000      0.0617830825      0.2467417953      0.3705906340      0.2467417953      0.0617830825      0.9876403896      0.0000000000
     23.800000      0.0617687709      0.2467957317      0.3705115130      0.2467957317      0.0617687709      0.9876405181      0.0000000000
     23.900000      0.0617546326      0.2468491727      0.3704330350      0.2468491727      0.0617546326      0.9876406455      0.0000000000
     24.000000      0.0617406645      0.2469021191      0.3703552045      0.2469021191      0.0617406645      0.9876407717      0.0000000000
     24.100000      0.0617268638      0.2469545719      0.3702780254      0.2469545719      0.0617268638      0.9876408968      0.0000000000
     24.200000      0.0617132278      0.2470065319      0.3702015015      0.2470065319      0.0617132278      0.9876410207      0.0000000000
     24.300000      0.0616997539      0.2470579998      0.3701256363      0.2470579998      0.0616997539      0.9876411436      0.0000000000
     24.400000      0.0616864396      0.2471089763      0.3700504334      0.2471089763      0.0616864396      0.9876412653      0.0000000000
     24.500000      0.0616732828      0.2471594622      0.3699758959      0.2471594622      0.0616732828      0.9876413859      0.0000000000
     24.600000      0.0616602811      0.2472094582      0.3699020268      0.2472094582      0.0616602811      0.9876415055      0.0000000000
     24.700000      0.0616474327      0.2472589648      0.3698288290      0.2472589648      0.0616474327      0.9876416239      0.0000000000
     24.800000      0.0616347355      0.2473079827      0.3697563050      0.2473079827      0.0616347355      0.9876417413      0.0000000000
     24.900000      0.0616221877      0.2473565124      0.3696844574      0.2473565124      0.0616221877      0.9876418577      0.0000000000
     25.000000      0.0616097876      0.2474045547      0.3696132884      0.2474045547      0.0616097876      0.9876419730      0.0000000000
     25.100000      0.0615975334      0.2474521102      0.3695428001      0.2474521102      0.0615975334      0.9876420873      0.0000000000
     25.200000      0.0615854237      0.2474991793      0.3694729945      0.2474991793      0.0615854237      0.9876422005      0.0000000000
     25.300000      0.0615734569      0.2475457628      0.3694038733      0.2475457628      0.0615734569      0.9876423127      0.0000000000
